txn_id,item_name,qty,price
TXN-47043,Sugar 1kg,3,352
TXN-47044,Aashirvaad Atta 5kg,1,151
TXN-47045,Tur Dal Loose,3,393
TXN-47046,Tata Tea Gold,1,105
TXN-47047,Tur Dal Loose,2,425
TXN-47048,Tata Tea Gold,3,361
TXN-47049,Cardamom 100g,3,252
TXN-47050,Lux Soap,3,231
TXN-47051,Lux Soap,2,320
TXN-47052,Aashirvaad Atta 5kg,2,270
TXN-47053,Aashirvaad Atta 5kg,2,302
TXN-47054,Lux Soap,2,365
TXN-47055,Tur Dal Loose,1,29
TXN-47056,Tata Tea Gold,2,437
TXN-47057,Lux Soap,4,270
TXN-47058,Basmati Rice 1kg,3,29
TXN-47059,Tur Dal Loose,5,58
TXN-47060,Tata Tea Gold,1,173
TXN-47061,Cardamom 100g,2,361
TXN-47062,Cardamom 100g,3,367
TXN-47063,Tata Tea Gold,3,357
TXN-47064,Sugar 1kg,3,286
TXN-47065,Sugar 1kg,4,219
TXN-47066,Basmati Rice 1kg,2,184
TXN-47067,Sugar 1kg,2,469
TXN-47068,Tata Tea Gold,2,192
TXN-47069,Tata Tea Gold,3,219
TXN-47070,Basmati Rice 1kg,3,126
TXN-47071,Lux Soap,5,95
TXN-47072,Tur Dal Loose,4,299
TXN-47073,Lux Soap,4,382
TXN-47074,Tata Tea Gold,2,441
TXN-47075,Aashirvaad Atta 5kg,5,391
TXN-47076,Tata Tea Gold,3,119
TXN-47077,Sugar 1kg,3,230
TXN-47078,Tur Dal Loose,1,435
TXN-47079,Sugar 1kg,3,36
TXN-47080,Tata Tea Gold,3,425
TXN-47081,Cardamom 100g,1,296
TXN-47082,Sugar 1kg,2,324
TXN-47083,Tata Tea Gold,1,312
TXN-47084,Tur Dal Loose,4,207
TXN-47085,Lux Soap,1,155
TXN-47086,Cardamom 100g,2,403
TXN-47087,Lux Soap,1,64
TXN-47088,Lux Soap,4,347
TXN-47089,Basmati Rice 1kg,4,457
TXN-47090,Tata Tea Gold,1,419
TXN-47091,Tata Tea Gold,1,296
TXN-47092,Lux Soap,4,144
TXN-47093,Tur Dal Loose,5,414
TXN-47094,Aashirvaad Atta 5kg,1,153
TXN-47095,Tur Dal Loose,5,122
TXN-47096,Tata Tea Gold,3,332
TXN-47097,Tata Tea Gold,3,449
TXN-47098,Aashirvaad Atta 5kg,5,62
TXN-47099,Tata Tea Gold,2,357
TXN-47100,Tur Dal Loose,1,56
TXN-47101,Tata Tea Gold,3,122
TXN-47102,Tur Dal Loose,4,168
TXN-47103,Lux Soap,1,277
TXN-47104,Sugar 1kg,1,168
TXN-47105,Tata Tea Gold,5,474
TXN-47106,Cardamom 100g,5,71
TXN-47107,Sugar 1kg,1,213
TXN-47108,Sugar 1kg,5,72
TXN-47109,Aashirvaad Atta 5kg,3,399
TXN-47110,Sugar 1kg,1,202
TXN-47111,Sugar 1kg,1,292
TXN-47112,Lux Soap,3,348
TXN-47113,Tata Tea Gold,5,252
TXN-47114,Aashirvaad Atta 5kg,3,83
TXN-47115,Tata Tea Gold,1,468
TXN-47116,Aashirvaad Atta 5kg,2,470
TXN-47117,Basmati Rice 1kg,5,220
TXN-47118,Basmati Rice 1kg,2,179
TXN-47119,Cardamom 100g,5,343
TXN-47120,Cardamom 100g,3,88
TXN-47121,Tata Tea Gold,3,93
TXN-47122,Cardamom 100g,2,484
TXN-47123,Aashirvaad Atta 5kg,1,112
TXN-47124,Basmati Rice 1kg,5,360
TXN-47125,Cardamom 100g,1,62
TXN-47126,Basmati Rice 1kg,5,473
TXN-47127,Basmati Rice 1kg,3,423
TXN-47128,Tur Dal Loose,4,348
TXN-47129,Aashirvaad Atta 5kg,1,355
TXN-47130,Basmati Rice 1kg,2,464
TXN-47131,Cardamom 100g,1,299
TXN-47132,Sugar 1kg,4,47
TXN-47133,Basmati Rice 1kg,1,345
TXN-47134,Cardamom 100g,3,71
TXN-47135,Cardamom 100g,1,452
TXN-47136,Tur Dal Loose,2,177
TXN-47137,Lux Soap,2,41
TXN-47138,Sugar 1kg,2,270
TXN-47139,Lux Soap,1,175
TXN-47140,Tur Dal Loose,5,382
TXN-47141,Sugar 1kg,2,30
TXN-47142,Cardamom 100g,3,439
TXN-47143,Cardamom 100g,2,286
TXN-47144,Sugar 1kg,2,389
TXN-47145,Basmati Rice 1kg,4,273
TXN-47146,Tur Dal Loose,3,443
TXN-47147,Tur Dal Loose,1,408
TXN-47148,Tata Tea Gold,4,290
TXN-47149,Sugar 1kg,3,158
TXN-47150,Basmati Rice 1kg,1,279
TXN-47151,Sugar 1kg,5,49
TXN-47152,Aashirvaad Atta 5kg,1,374
TXN-47153,Cardamom 100g,3,428
TXN-47154,Tata Tea Gold,5,299
TXN-47155,Tur Dal Loose,1,436
TXN-47156,Basmati Rice 1kg,2,236
TXN-47157,Basmati Rice 1kg,1,126
TXN-47158,Lux Soap,4,292
TXN-47159,Tata Tea Gold,1,394
TXN-47160,Tata Tea Gold,3,327
TXN-47161,Tata Tea Gold,5,368
TXN-47162,Cardamom 100g,5,323
TXN-47163,Aashirvaad Atta 5kg,2,239
TXN-47164,Cardamom 100g,4,20
TXN-47165,Tur Dal Loose,5,466
TXN-47166,Basmati Rice 1kg,1,33
TXN-47167,Lux Soap,3,409
TXN-47168,Tur Dal Loose,2,428
TXN-47169,Tur Dal Loose,1,499
TXN-47170,Sugar 1kg,3,459
TXN-47171,Tur Dal Loose,5,464
TXN-47172,Basmati Rice 1kg,1,98
TXN-47173,Sugar 1kg,4,255
TXN-47174,Cardamom 100g,1,458
TXN-47175,Sugar 1kg,3,327
TXN-47176,Basmati Rice 1kg,5,343
TXN-47177,Lux Soap,2,23
TXN-47178,Lux Soap,5,187
TXN-47179,Basmati Rice 1kg,2,459
TXN-47180,Aashirvaad Atta 5kg,4,475
TXN-47181,Sugar 1kg,4,290
TXN-47182,Sugar 1kg,4,398
TXN-47183,Sugar 1kg,3,168
TXN-47184,Basmati Rice 1kg,2,206
TXN-47185,Sugar 1kg,4,400
TXN-47186,Aashirvaad Atta 5kg,3,157
TXN-47187,Cardamom 100g,3,83
TXN-47188,Aashirvaad Atta 5kg,4,358
TXN-47189,Cardamom 100g,5,463
TXN-47190,Sugar 1kg,3,172
TXN-47191,Basmati Rice 1kg,4,420
TXN-47192,Tata Tea Gold,2,30
TXN-47193,Cardamom 100g,2,96
TXN-47194,Tur Dal Loose,4,443
TXN-47195,Tata Tea Gold,4,446
TXN-47196,Sugar 1kg,3,387
TXN-47197,Tata Tea Gold,3,436
TXN-47198,Basmati Rice 1kg,4,83
TXN-47199,Aashirvaad Atta 5kg,3,435
TXN-47200,Tata Tea Gold,1,139
TXN-47201,Lux Soap,5,347
TXN-47202,Basmati Rice 1kg,5,137
TXN-47203,Tur Dal Loose,5,389
TXN-47204,Aashirvaad Atta 5kg,3,219
TXN-47205,Basmati Rice 1kg,4,176
TXN-47206,Cardamom 100g,1,33
TXN-47207,Sugar 1kg,1,63
TXN-47208,Tata Tea Gold,1,88
TXN-47209,Tata Tea Gold,5,385
TXN-47210,Tata Tea Gold,1,228
TXN-47211,Lux Soap,5,92
TXN-47212,Tur Dal Loose,5,419
TXN-47213,Lux Soap,1,33
TXN-47214,Sugar 1kg,3,36
TXN-47215,Basmati Rice 1kg,3,500
TXN-47216,Sugar 1kg,3,170
TXN-47217,Lux Soap,3,198
TXN-47218,Sugar 1kg,5,173
TXN-47219,Basmati Rice 1kg,5,371
TXN-47220,Lux Soap,5,137
TXN-47221,Tur Dal Loose,3,150
TXN-47222,Tata Tea Gold,2,126
TXN-47223,Tur Dal Loose,5,416
TXN-47224,Sugar 1kg,5,475
TXN-47225,Sugar 1kg,2,168
TXN-47226,Basmati Rice 1kg,3,200
TXN-47227,Cardamom 100g,4,176
TXN-47228,Cardamom 100g,4,193
TXN-47229,Basmati Rice 1kg,2,107
TXN-47230,Aashirvaad Atta 5kg,4,175
TXN-47231,Cardamom 100g,5,392
TXN-47232,Lux Soap,5,82
TXN-47233,Tata Tea Gold,4,100
TXN-47234,Sugar 1kg,1,178
TXN-47235,Lux Soap,5,494
TXN-47236,Tur Dal Loose,1,392
TXN-47237,Tata Tea Gold,4,249
TXN-47238,Sugar 1kg,3,184
TXN-47239,Tata Tea Gold,5,466
TXN-47240,Lux Soap,3,290
TXN-47241,Tur Dal Loose,4,436
TXN-47242,Sugar 1kg,1,25
TXN-47243,Basmati Rice 1kg,1,196
TXN-47244,Tata Tea Gold,1,44
TXN-47245,Tur Dal Loose,1,351
TXN-47246,Lux Soap,3,353
TXN-47247,Lux Soap,1,93
TXN-47248,Lux Soap,3,20
TXN-47249,Cardamom 100g,4,62
TXN-47250,Cardamom 100g,4,390
TXN-47251,Aashirvaad Atta 5kg,2,416
TXN-47252,Cardamom 100g,3,146
TXN-47253,Tur Dal Loose,3,259
TXN-47254,Cardamom 100g,3,424
TXN-47255,Basmati Rice 1kg,4,147
TXN-47256,Lux Soap,1,183
TXN-47257,Sugar 1kg,1,206
TXN-47258,Aashirvaad Atta 5kg,2,451
TXN-47259,Aashirvaad Atta 5kg,3,162
TXN-47260,Tur Dal Loose,4,105
TXN-47261,Tur Dal Loose,2,212
TXN-47262,Lux Soap,1,220
TXN-47263,Tur Dal Loose,5,272
TXN-47264,Cardamom 100g,1,419
TXN-47265,Basmati Rice 1kg,3,143
TXN-47266,Lux Soap,2,170
TXN-47267,Tata Tea Gold,3,130
TXN-47268,Lux Soap,5,142
TXN-47269,Lux Soap,2,386
TXN-47270,Tur Dal Loose,3,198
TXN-47271,Basmati Rice 1kg,5,319
TXN-47272,Cardamom 100g,2,124
TXN-47273,Tata Tea Gold,2,487
TXN-47274,Basmati Rice 1kg,2,340
TXN-47275,Lux Soap,2,272
TXN-47276,Lux Soap,5,176
TXN-47277,Tata Tea Gold,1,411
TXN-47278,Cardamom 100g,1,444
TXN-47279,Cardamom 100g,3,469
TXN-47280,Basmati Rice 1kg,4,315
TXN-47281,Sugar 1kg,3,29
TXN-47282,Tata Tea Gold,1,356
TXN-47283,Basmati Rice 1kg,5,101
TXN-47284,Tur Dal Loose,5,121
TXN-47285,Tur Dal Loose,1,139
TXN-47286,Basmati Rice 1kg,2,434
TXN-47287,Cardamom 100g,5,456
TXN-47288,Basmati Rice 1kg,5,457
TXN-47289,Tata Tea Gold,3,467
TXN-47290,Sugar 1kg,4,380
TXN-47291,Tur Dal Loose,4,472
TXN-47292,Tata Tea Gold,5,297
TXN-47293,Lux Soap,5,195
TXN-47294,Lux Soap,3,312
TXN-47295,Sugar 1kg,2,94
TXN-47296,Cardamom 100g,4,481
TXN-47297,Lux Soap,1,27
TXN-47298,Tata Tea Gold,5,386
TXN-47299,Sugar 1kg,4,213
TXN-47300,Lux Soap,1,178
TXN-47301,Sugar 1kg,3,47
TXN-47302,Tata Tea Gold,5,215
TXN-47303,Basmati Rice 1kg,1,258
TXN-47304,Tata Tea Gold,1,357
TXN-47305,Cardamom 100g,4,103
TXN-47306,Cardamom 100g,1,246
TXN-47307,Tata Tea Gold,3,386
TXN-47308,Cardamom 100g,4,434
TXN-47309,Aashirvaad Atta 5kg,1,26
TXN-47310,Lux Soap,5,141
TXN-47311,Tata Tea Gold,2,310
TXN-47312,Tata Tea Gold,1,221
TXN-47313,Sugar 1kg,3,290
TXN-47314,Lux Soap,4,338
TXN-47315,Lux Soap,5,240
TXN-47316,Sugar 1kg,4,476
TXN-47317,Basmati Rice 1kg,4,429
TXN-47318,Sugar 1kg,1,400
TXN-47319,Tata Tea Gold,4,482
TXN-47320,Cardamom 100g,2,289
TXN-47321,Tata Tea Gold,3,395
TXN-47322,Tata Tea Gold,2,400
TXN-47323,Tata Tea Gold,1,245
TXN-47324,Tur Dal Loose,5,91
TXN-47325,Sugar 1kg,5,408
TXN-47326,Sugar 1kg,2,148
TXN-47327,Tata Tea Gold,3,413
TXN-47328,Basmati Rice 1kg,4,414
TXN-47329,Tata Tea Gold,3,157
TXN-47330,Basmati Rice 1kg,1,33
TXN-47331,Tur Dal Loose,4,212
TXN-47332,Sugar 1kg,3,352
TXN-47333,Lux Soap,5,218
TXN-47334,Sugar 1kg,3,417
TXN-47335,Basmati Rice 1kg,1,162
TXN-47336,Lux Soap,1,169
TXN-47337,Aashirvaad Atta 5kg,1,168
TXN-47338,Lux Soap,5,247
TXN-47339,Cardamom 100g,4,250
TXN-47340,Lux Soap,1,231
TXN-47341,Lux Soap,1,53
TXN-47342,Tata Tea Gold,4,374
TXN-47343,Tata Tea Gold,3,153
TXN-47344,Aashirvaad Atta 5kg,5,211
TXN-47345,Cardamom 100g,5,181
TXN-47346,Basmati Rice 1kg,3,129
TXN-47347,Sugar 1kg,1,225
TXN-47348,Basmati Rice 1kg,5,91
TXN-47349,Aashirvaad Atta 5kg,2,321
TXN-47350,Tata Tea Gold,1,101
TXN-47351,Basmati Rice 1kg,5,368
TXN-47352,Tur Dal Loose,5,414
TXN-47353,Aashirvaad Atta 5kg,1,316
TXN-47354,Cardamom 100g,2,305
TXN-47355,Basmati Rice 1kg,4,500
TXN-47356,Lux Soap,4,302
TXN-47357,Basmati Rice 1kg,5,366
TXN-47358,Cardamom 100g,5,454
TXN-47359,Tur Dal Loose,3,144
TXN-47360,Basmati Rice 1kg,1,358
TXN-47361,Basmati Rice 1kg,2,339
TXN-47362,Cardamom 100g,2,136
TXN-47363,Cardamom 100g,3,129
TXN-47364,Sugar 1kg,5,262
TXN-47365,Lux Soap,4,118
TXN-47366,Tur Dal Loose,5,410
TXN-47367,Sugar 1kg,5,446
TXN-47368,Cardamom 100g,4,319
TXN-47369,Sugar 1kg,2,87
TXN-47370,Sugar 1kg,1,197
TXN-47371,Tata Tea Gold,4,69
TXN-47372,Aashirvaad Atta 5kg,3,304
TXN-47373,Sugar 1kg,3,240
TXN-47374,Lux Soap,4,214
TXN-47375,Tur Dal Loose,1,376
TXN-47376,Aashirvaad Atta 5kg,2,50
TXN-47377,Lux Soap,5,34
TXN-47378,Sugar 1kg,5,418
TXN-47379,Lux Soap,2,446
TXN-47380,Cardamom 100g,5,213
TXN-47381,Tur Dal Loose,2,400
TXN-47382,Cardamom 100g,5,146
TXN-47383,Sugar 1kg,2,410
TXN-47384,Tata Tea Gold,5,120
TXN-47385,Aashirvaad Atta 5kg,5,304
TXN-47386,Lux Soap,5,225
TXN-47387,Cardamom 100g,3,118
TXN-47388,Basmati Rice 1kg,1,172
TXN-47389,Aashirvaad Atta 5kg,4,153
TXN-47390,Cardamom 100g,3,157
TXN-47391,Aashirvaad Atta 5kg,2,357
TXN-47392,Aashirvaad Atta 5kg,2,420
TXN-47393,Aashirvaad Atta 5kg,1,308
TXN-47394,Aashirvaad Atta 5kg,1,180
TXN-47395,Cardamom 100g,1,327
TXN-47396,Basmati Rice 1kg,2,355
TXN-47397,Sugar 1kg,2,200
TXN-47398,Tur Dal Loose,2,426
TXN-47399,Cardamom 100g,1,454
TXN-47400,Lux Soap,4,370
TXN-47401,Sugar 1kg,4,465
TXN-47402,Tur Dal Loose,4,230
TXN-47403,Cardamom 100g,2,66
TXN-47404,Sugar 1kg,4,117
TXN-47405,Basmati Rice 1kg,2,343
TXN-47406,Cardamom 100g,4,142
TXN-47407,Tur Dal Loose,3,488
TXN-47408,Tur Dal Loose,5,465
TXN-47409,Aashirvaad Atta 5kg,4,63
TXN-47410,Sugar 1kg,5,330
TXN-47411,Sugar 1kg,3,424
TXN-47412,Lux Soap,2,152
TXN-47413,Tur Dal Loose,1,62
TXN-47414,Aashirvaad Atta 5kg,1,301
TXN-47415,Aashirvaad Atta 5kg,1,354
TXN-47416,Cardamom 100g,5,421
TXN-47417,Lux Soap,5,432
TXN-47418,Lux Soap,2,261
TXN-47419,Sugar 1kg,2,435
TXN-47420,Basmati Rice 1kg,2,286
TXN-47421,Sugar 1kg,4,172
TXN-47422,Basmati Rice 1kg,4,369
TXN-47423,Sugar 1kg,2,240
TXN-47424,Tur Dal Loose,4,150
TXN-47425,Lux Soap,2,112
TXN-47426,Tata Tea Gold,3,182
TXN-47427,Cardamom 100g,2,102
TXN-47428,Tata Tea Gold,5,297
TXN-47429,Aashirvaad Atta 5kg,1,193
TXN-47430,Sugar 1kg,5,353
TXN-47431,Sugar 1kg,5,135
TXN-47432,Lux Soap,5,172
TXN-47433,Basmati Rice 1kg,3,367
TXN-47434,Aashirvaad Atta 5kg,3,206
TXN-47435,Sugar 1kg,3,224
TXN-47436,Tata Tea Gold,1,53
TXN-47437,Lux Soap,2,238
TXN-47438,Basmati Rice 1kg,3,322
TXN-47439,Cardamom 100g,2,101
TXN-47440,Aashirvaad Atta 5kg,5,72
TXN-47441,Cardamom 100g,2,471
TXN-47442,Sugar 1kg,5,433
TXN-47443,Tata Tea Gold,1,324
TXN-47444,Aashirvaad Atta 5kg,1,379
TXN-47445,Aashirvaad Atta 5kg,5,423
TXN-47446,Tur Dal Loose,4,346
TXN-47447,Sugar 1kg,4,336
TXN-47448,Basmati Rice 1kg,2,117
TXN-47449,Lux Soap,5,384
TXN-47450,Cardamom 100g,3,435
TXN-47451,Sugar 1kg,3,196
TXN-47452,Cardamom 100g,2,111
TXN-47453,Tur Dal Loose,1,264
TXN-47454,Sugar 1kg,1,472
TXN-47455,Tata Tea Gold,1,410
TXN-47456,Lux Soap,5,444
TXN-47457,Lux Soap,2,124
TXN-47458,Sugar 1kg,3,137
TXN-47459,Tata Tea Gold,4,266
TXN-47460,Tata Tea Gold,1,218
TXN-47461,Tata Tea Gold,4,496
TXN-47462,Cardamom 100g,1,285
TXN-47463,Basmati Rice 1kg,4,293
TXN-47464,Tata Tea Gold,2,141
TXN-47465,Aashirvaad Atta 5kg,1,432
TXN-47466,Cardamom 100g,4,378
TXN-47467,Aashirvaad Atta 5kg,4,129
TXN-47468,Basmati Rice 1kg,2,123
TXN-47469,Sugar 1kg,3,189
TXN-47470,Lux Soap,2,447
TXN-47471,Basmati Rice 1kg,4,237
TXN-47472,Sugar 1kg,5,49
TXN-47473,Aashirvaad Atta 5kg,2,29
TXN-47474,Tur Dal Loose,4,491
TXN-47475,Cardamom 100g,3,374
TXN-47476,Cardamom 100g,4,254
TXN-47477,Basmati Rice 1kg,5,197
TXN-47478,Sugar 1kg,1,56
TXN-47479,Tur Dal Loose,3,109
TXN-47480,Lux Soap,5,255
TXN-47481,Tata Tea Gold,1,109
TXN-47482,Sugar 1kg,1,460
TXN-47483,Cardamom 100g,2,350
TXN-47484,Sugar 1kg,4,35
TXN-47485,Cardamom 100g,3,487
TXN-47486,Lux Soap,2,362
TXN-47487,Cardamom 100g,2,185
TXN-47488,Aashirvaad Atta 5kg,4,141
TXN-47489,Lux Soap,3,296
TXN-47490,Aashirvaad Atta 5kg,5,460
TXN-47491,Cardamom 100g,2,142
TXN-47492,Aashirvaad Atta 5kg,3,384
TXN-47493,Tur Dal Loose,1,432
TXN-47494,Aashirvaad Atta 5kg,3,61
TXN-47495,Tata Tea Gold,1,265
TXN-47496,Cardamom 100g,1,444
TXN-47497,Cardamom 100g,3,125
TXN-47498,Sugar 1kg,2,460
TXN-47499,Cardamom 100g,3,488
TXN-47500,Basmati Rice 1kg,2,90
TXN-47501,Aashirvaad Atta 5kg,1,119
TXN-47502,Sugar 1kg,4,244
TXN-47503,Lux Soap,4,329
TXN-47504,Tata Tea Gold,5,483
TXN-47505,Cardamom 100g,2,179
TXN-47506,Basmati Rice 1kg,1,207
TXN-47507,Basmati Rice 1kg,3,85
TXN-47508,Lux Soap,5,251
TXN-47509,Cardamom 100g,1,202
TXN-47510,Tata Tea Gold,2,336
TXN-47511,Basmati Rice 1kg,4,358
TXN-47512,Lux Soap,1,401
TXN-47513,Tur Dal Loose,3,32
TXN-47514,Cardamom 100g,2,178
TXN-47515,Sugar 1kg,3,404
TXN-47516,Cardamom 100g,1,273
TXN-47517,Basmati Rice 1kg,3,396
TXN-47518,Sugar 1kg,1,68
TXN-47519,Aashirvaad Atta 5kg,5,464
TXN-47520,Tata Tea Gold,3,430
TXN-47521,Tur Dal Loose,4,384
TXN-47522,Aashirvaad Atta 5kg,2,225
TXN-47523,Tur Dal Loose,4,20
TXN-47524,Aashirvaad Atta 5kg,5,299
TXN-47525,Aashirvaad Atta 5kg,3,454
TXN-47526,Cardamom 100g,5,285
TXN-47527,Basmati Rice 1kg,2,326
TXN-47528,Sugar 1kg,4,324
TXN-47529,Basmati Rice 1kg,3,199
TXN-47530,Tur Dal Loose,3,196
TXN-47531,Basmati Rice 1kg,5,280
TXN-47532,Tata Tea Gold,3,301
TXN-47533,Tur Dal Loose,1,338
TXN-47534,Basmati Rice 1kg,1,365
TXN-47535,Aashirvaad Atta 5kg,3,152
TXN-47536,Cardamom 100g,1,126
TXN-47537,Aashirvaad Atta 5kg,3,423
TXN-47538,Basmati Rice 1kg,3,166
TXN-47539,Basmati Rice 1kg,2,168
TXN-47540,Sugar 1kg,3,51
TXN-47541,Sugar 1kg,2,460
TXN-47542,Basmati Rice 1kg,5,391
TXN-47543,Lux Soap,4,57
TXN-47544,Aashirvaad Atta 5kg,1,172
TXN-47545,Lux Soap,2,95
TXN-47546,Basmati Rice 1kg,4,87
TXN-47547,Cardamom 100g,1,290
TXN-47548,Tata Tea Gold,2,153
TXN-47549,Tur Dal Loose,3,252
TXN-47550,Tur Dal Loose,4,347
TXN-47551,Tur Dal Loose,5,132
TXN-47552,Cardamom 100g,4,407
TXN-47553,Tata Tea Gold,2,43
TXN-47554,Lux Soap,4,206
TXN-47555,Cardamom 100g,5,239
TXN-47556,Tata Tea Gold,1,344
TXN-47557,Sugar 1kg,1,493
TXN-47558,Basmati Rice 1kg,5,50
TXN-47559,Tata Tea Gold,2,365
TXN-47560,Basmati Rice 1kg,5,384
TXN-47561,Tata Tea Gold,4,231
TXN-47562,Tata Tea Gold,3,375
TXN-47563,Cardamom 100g,2,231
TXN-47564,Tur Dal Loose,5,308
TXN-47565,Cardamom 100g,1,267
TXN-47566,Cardamom 100g,2,273
TXN-47567,Sugar 1kg,4,27
TXN-47568,Sugar 1kg,3,28
TXN-47569,Basmati Rice 1kg,1,209
TXN-47570,Tur Dal Loose,2,459
TXN-47571,Basmati Rice 1kg,2,297
TXN-47572,Aashirvaad Atta 5kg,2,210
TXN-47573,Basmati Rice 1kg,3,413
TXN-47574,Tur Dal Loose,2,329
TXN-47575,Sugar 1kg,3,204
TXN-47576,Basmati Rice 1kg,5,241
TXN-47577,Aashirvaad Atta 5kg,3,485
TXN-47578,Aashirvaad Atta 5kg,1,164
TXN-47579,Tata Tea Gold,1,209
TXN-47580,Basmati Rice 1kg,4,358
TXN-47581,Cardamom 100g,4,437
TXN-47582,Tata Tea Gold,4,316
TXN-47583,Sugar 1kg,3,499
TXN-47584,Basmati Rice 1kg,4,409
TXN-47585,Tata Tea Gold,2,413
TXN-47586,Lux Soap,4,123
TXN-47587,Sugar 1kg,5,435
TXN-47588,Basmati Rice 1kg,1,383
TXN-47589,Tata Tea Gold,2,214
TXN-47590,Sugar 1kg,1,210
TXN-47591,Sugar 1kg,2,236
TXN-47592,Aashirvaad Atta 5kg,5,236
TXN-47593,Tur Dal Loose,5,369
TXN-47594,Basmati Rice 1kg,2,38
TXN-47595,Cardamom 100g,4,411
TXN-47596,Lux Soap,4,236
TXN-47597,Lux Soap,5,413
TXN-47598,Cardamom 100g,3,417
TXN-47599,Cardamom 100g,3,147
TXN-47600,Basmati Rice 1kg,1,143
TXN-47601,Lux Soap,2,455
TXN-47602,Aashirvaad Atta 5kg,5,407
TXN-47603,Basmati Rice 1kg,2,274
TXN-47604,Basmati Rice 1kg,1,335
TXN-47605,Sugar 1kg,3,318
TXN-47606,Cardamom 100g,1,184
TXN-47607,Cardamom 100g,5,421
TXN-47608,Lux Soap,4,283
TXN-47609,Cardamom 100g,2,496
TXN-47610,Cardamom 100g,2,395
TXN-47611,Lux Soap,5,456
TXN-47612,Lux Soap,1,60
TXN-47613,Tur Dal Loose,1,476
TXN-47614,Sugar 1kg,3,165
TXN-47615,Sugar 1kg,3,166
TXN-47616,Tur Dal Loose,4,248
TXN-47617,Lux Soap,1,75
TXN-47618,Sugar 1kg,5,21
TXN-47619,Lux Soap,1,88
TXN-47620,Tur Dal Loose,4,488
TXN-47621,Aashirvaad Atta 5kg,4,66
TXN-47622,Tur Dal Loose,1,212
TXN-47623,Lux Soap,5,227
TXN-47624,Tur Dal Loose,2,351
TXN-47625,Lux Soap,2,64
TXN-47626,Lux Soap,5,351
TXN-47627,Aashirvaad Atta 5kg,3,301
TXN-47628,Tur Dal Loose,1,489
TXN-47629,Lux Soap,2,377
TXN-47630,Tur Dal Loose,1,303
TXN-47631,Basmati Rice 1kg,3,465
TXN-47632,Tata Tea Gold,3,251
TXN-47633,Lux Soap,5,38
TXN-47634,Tur Dal Loose,4,144
TXN-47635,Cardamom 100g,5,421
TXN-47636,Tur Dal Loose,5,53
TXN-47637,Tata Tea Gold,1,403
TXN-47638,Lux Soap,5,319
TXN-47639,Sugar 1kg,2,47
TXN-47640,Sugar 1kg,2,392
TXN-47641,Lux Soap,5,263
TXN-47642,Tur Dal Loose,4,411
TXN-47643,Lux Soap,1,407
TXN-47644,Tata Tea Gold,1,236
TXN-47645,Basmati Rice 1kg,3,213
TXN-47646,Cardamom 100g,1,232
TXN-47647,Cardamom 100g,3,208
TXN-47648,Cardamom 100g,2,367
TXN-47649,Tur Dal Loose,4,106
TXN-47650,Cardamom 100g,3,243
TXN-47651,Lux Soap,4,102
TXN-47652,Basmati Rice 1kg,2,325
TXN-47653,Tur Dal Loose,3,26
TXN-47654,Basmati Rice 1kg,4,218
TXN-47655,Aashirvaad Atta 5kg,2,428
TXN-47656,Basmati Rice 1kg,3,289
TXN-47657,Aashirvaad Atta 5kg,2,387
TXN-47658,Lux Soap,2,219
TXN-47659,Tata Tea Gold,3,272
TXN-47660,Lux Soap,2,434
TXN-47661,Tata Tea Gold,4,275
TXN-47662,Basmati Rice 1kg,2,164
TXN-47663,Cardamom 100g,3,60
TXN-47664,Tata Tea Gold,2,56
TXN-47665,Lux Soap,5,66
TXN-47666,Basmati Rice 1kg,4,123
TXN-47667,Basmati Rice 1kg,2,441
TXN-47668,Sugar 1kg,5,160
TXN-47669,Tata Tea Gold,4,425
TXN-47670,Basmati Rice 1kg,5,327
TXN-47671,Cardamom 100g,4,442
TXN-47672,Lux Soap,1,109
TXN-47673,Basmati Rice 1kg,3,95
TXN-47674,Tata Tea Gold,3,374
TXN-47675,Cardamom 100g,4,222
TXN-47676,Tata Tea Gold,3,449
TXN-47677,Tata Tea Gold,3,385
TXN-47678,Basmati Rice 1kg,2,215
TXN-47679,Lux Soap,4,426
TXN-47680,Lux Soap,3,272
TXN-47681,Tur Dal Loose,5,490
TXN-47682,Cardamom 100g,1,463
TXN-47683,Tur Dal Loose,2,398
TXN-47684,Aashirvaad Atta 5kg,1,182
TXN-47685,Cardamom 100g,2,409
TXN-47686,Lux Soap,3,332
TXN-47687,Sugar 1kg,5,285
TXN-47688,Lux Soap,2,130
TXN-47689,Cardamom 100g,3,248
TXN-47690,Lux Soap,5,421
TXN-47691,Aashirvaad Atta 5kg,2,49
TXN-47692,Cardamom 100g,2,38
TXN-47693,Aashirvaad Atta 5kg,3,333
TXN-47694,Basmati Rice 1kg,2,481
TXN-47695,Tur Dal Loose,1,230
TXN-47696,Sugar 1kg,3,438
TXN-47697,Tur Dal Loose,1,247
TXN-47698,Lux Soap,3,211
TXN-47699,Sugar 1kg,5,120
TXN-47700,Aashirvaad Atta 5kg,1,180
TXN-47701,Sugar 1kg,2,363
TXN-47702,Tur Dal Loose,4,458
TXN-47703,Sugar 1kg,2,425
TXN-47704,Tur Dal Loose,5,183
TXN-47705,Lux Soap,3,198
TXN-47706,Aashirvaad Atta 5kg,5,484
